model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_egg,1,1.0,0.0,0.0,19,1.0,1.0,1.0,0.0,0.0,0.0,0.5768816061432640,1.0,0.4157936507936510,0.1720844291464770,0.0,0.1783269755367420,0.38,0.4,0.39
Qwen_Qwen3-32B_Qwen_Qwen3-4B,mashed_potato_and_pea_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.05723984867748410,0.07142857142857140,0.048560719017078200,0.00935233789996602,0.0,0.013984577868983800,0.0596574128765505,0.0318960425280567,0.0457767277023036
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_bell_pepper,1,1.0,0.0,0.0,21,0.9840512480671530,1.0,0.9714285714285720,0.04784625579854210,0.0,0.08571428571428570,0.6663677104238500,1.0,0.5138095238095240,0.16416753179246600,0.0,0.20814971500070600,0.6210191082802550,0.10509554140127400,0.3630573248407640
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_pumpkin_soup,3,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0534844804637082,0.14285714285714300,0.03376644389592310,0.022989664428956100,0.0,0.02085816780074600,0.08314855875831490,0.028824833702882500,0.05598669623059870
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_green_bean_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.06672899875021720,0.2,0.040441801427725300,0.02846346186203060,0.0,0.022700619856777500,0.1136079900124840,0.02122347066167290,0.06741573033707870
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_mushroom,1,1.0,0.0,0.0,19,1.0,1.0,1.0,0.0,0.0,0.0,0.5797943315615560,1.0,0.41722943722943700,0.16553048286971900,0.0,0.1736652590358410,0.4479166666666670,0.4270833333333330,0.4375
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_sweet_potato,1,0.2727272727272730,0.0,0.0,46,0.2727272727272730,0.2727272727272730,0.2727272727272730,0.44536177141512300,0.44536177141512300,0.44536177141512300,0.1415190995602530,0.4090909090909090,0.08803374980286520,0.20339435266992300,0.4679831882266820,0.1336003510925350,0.3343782654127480,0.03970741901776390,0.18704284221525600
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_mushroom_soup,3,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.05888913968346200,0.15476190476190500,0.035399345067633700,0.01781648670812900,0.039483628456611900,0.011638847622182600,0.15738963531669900,0.03262955854126680,0.09500959692898270
Qwen_Qwen3-32B_Qwen_Qwen3-4B,mashed_cauliflower_and_lentil_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.06395836585964430,0.0779220779220779,0.05491686800960980,0.015484154706673000,0.02053427052057390,0.016215645106321500,0.11895910780669100,0.03983005841741900,0.07939458311205520
Qwen_Qwen3-32B_Qwen_Qwen3-4B,mashed_broccoli_and_bean_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.053616129125721900,0.07142857142857140,0.04296686978885120,0.008028387197084820,0.0,0.009898742423347100,0.06265984654731460,0.04092071611253200,0.05179028132992330
