model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,boiled_corn_slices,2,0.8,41.375,13.40650495095571,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3818647670952639,0.6599999999999999,0.2767082209256122,0.2004656734717102,0.23748684174075835,0.17196113642418204,0.21030042918454936,0.0944206008583691,0.15236051502145923
Qwen_Qwen3-1.7B_Qwen_Qwen3-8B,boiled_potato_slices,2,0.4,62.25,34.686993239541536,97.3,0.0,0.0,0.0,0.0,0.0,0.0,0.20738126947451577,0.48,0.13470684960928864,0.18915773921742796,0.32496153618543844,0.1347882662460101,0.15384615384615385,0.10059171597633136,0.12721893491124261
Qwen_Qwen3-32B_Qwen_Qwen3-14B,boiled_potato_slices,2,0.5,51.2,28.265880492211807,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.37126992429980205,0.52,0.2965773115773116,0.2538377595545155,0.3487119154832539,0.21853143700109187,0.25287356321839083,0.39080459770114945,0.32183908045977017
Qwen_Qwen3-32B_Qwen_Qwen3-14B,boiled_corn_slices,2,0.6,49.666666666666664,32.19558285783246,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3533811007146849,0.52,0.2652625152625152,0.2942852942504384,0.43081318457076034,0.22595439161517888,0.19736842105263158,0.25,0.2236842105263158
Qwen_Qwen3-32B_Qwen_Qwen3-14B,baked_pumpkin_slices,2,0.3,51.0,9.201449161228174,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.16978994629549948,0.26,0.12323232323232322,0.24465164706540937,0.3693237062523878,0.17936689326560554,0.09523809523809523,0.16666666666666666,0.13095238095238093
Qwen_Qwen3-32B_Qwen_Qwen3-14B,boiled_green_bean_slices,2,0.3,38.333333333333336,12.283683848458853,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.17071334953682382,0.24000000000000005,0.13235653235653236,0.2653032503108372,0.36660605559646725,0.21060710246356573,0.1320754716981132,0.20754716981132076,0.169811320754717
Qwen_Qwen3-8B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,2,0.2,113.0,2.0,118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.28597358317151367,0.26000000000000006,0.4086904761904762,0.1636516403851324,0.1562049935181331,0.3269586236972154,0.024390243902439025,0.2682926829268293,0.14634146341463417
Qwen_Qwen3-8B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,2,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23541596234217574,0.2,0.38366013071895433,0.1402639709038968,0.0894427190999916,0.3315735941156212,0.05521472392638037,0.09815950920245399,0.07668711656441718
Qwen_Qwen3-8B_Qwen_Qwen3-1.7B,boiled_corn_slices,2,0.2,61.5,3.5,108.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1943607081924697,0.2,0.2567857142857143,0.08780903359201923,0.0894427190999916,0.26277995006125376,0.024630541871921183,0.024630541871921183,0.024630541871921183
Qwen_Qwen3-8B_Qwen_Qwen3-1.7B,boiled_potato_slices,2,0.2,73.0,6.0,110.8,0.0,0.0,0.0,0.0,0.0,0.0,0.24426068080152455,0.22000000000000003,0.3768589743589744,0.119539543319747,0.06,0.3313581085292767,0.04597701149425287,0.1781609195402299,0.11206896551724138
Qwen_Qwen3-32B_Qwen_Qwen3-32B,boiled_green_bean_slices,2,0.6,38.333333333333336,11.841546445554409,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2350250878057695,0.34,0.17660256410256409,0.23696482113370812,0.34698703145794946,0.1780262391490461,0.1125,0.1625,0.1375
Qwen_Qwen3-32B_Qwen_Qwen3-32B,baked_pumpkin_slices,2,0.9,38.888888888888886,16.649620912897984,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.29577461385034565,0.36000000000000004,0.25234126984126987,0.26338996186949504,0.332264954516723,0.2166337007597449,0.20408163265306123,0.24489795918367346,0.22448979591836735
Qwen_Qwen3-32B_Qwen_Qwen3-32B,boiled_corn_slices,2,0.7,49.142857142857146,28.67765965460407,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3653069664353276,0.48,0.29194444444444445,0.2794948811639794,0.36,0.23084135565682654,0.11650485436893204,0.23300970873786409,0.17475728155339806
Qwen_Qwen3-32B_Qwen_Qwen3-32B,boiled_potato_slices,2,0.6,65.83333333333333,29.87985200022844,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.21180394215730466,0.27999999999999997,0.1689033189033189,0.264672275007831,0.34871191548325386,0.2135960084167457,0.10743801652892562,0.09917355371900827,0.10330578512396695
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,baked_pumpkin_slices,2,0.6,27.0,5.41602560309064,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3126660172041043,0.48,0.23259146082675491,0.2674910480782908,0.3919183588453085,0.2095973048523806,0.3130699088145897,0.1641337386018237,0.2386018237082067
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,boiled_green_bean_slices,2,0.8,42.75,23.365305476282565,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45864847118075874,0.78,0.3461823629586787,0.1483421799492876,0.20880613017821104,0.1368915999815106,0.2930232558139535,0.23255813953488372,0.2627906976744186
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,boiled_potato_slices,2,0.7,31.428571428571427,6.184245949118104,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4361777947111826,0.6599999999999999,0.32939837939837935,0.23398320952030838,0.3352610922848042,0.19335984279948804,0.21818181818181817,0.23636363636363636,0.22727272727272727
Qwen_Qwen3-1.7B_Qwen_Qwen3-32B,boiled_corn_slices,2,0.5,44.6,14.60958589419974,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2527666443308041,0.44000000000000006,0.18359638308551351,0.24528172290088082,0.36660605559646725,0.19669630166498914,0.215962441314554,0.10328638497652583,0.1596244131455399
Qwen_Qwen3-4B_Qwen_Qwen3-32B,boiled_potato_slices,2,0.5,64.4,17.53396703544295,92.7,0.0,0.0,0.0,0.0,0.0,0.0,0.19898851842465187,0.28,0.15551587301587302,0.21946772801121386,0.32496153618543844,0.1674624285205084,0.2,0.08888888888888889,0.14444444444444446
Qwen_Qwen3-4B_Qwen_Qwen3-32B,boiled_corn_slices,2,0.7,46.142857142857146,22.968478844019323,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533908294858253,0.48,0.2901002506265664,0.28428075264870384,0.3815756805667783,0.2399884607631114,0.2,0.2,0.2
Qwen_Qwen3-4B_Qwen_Qwen3-32B,boiled_green_bean_slices,2,0.4,61.25,26.975683494584526,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.22991674652417302,0.26,0.2149206349206349,0.309960323607759,0.35832945734337834,0.2851778032047115,0.16666666666666666,0.07142857142857142,0.11904761904761904
Qwen_Qwen3-4B_Qwen_Qwen3-32B,baked_pumpkin_slices,2,0.6,60.166666666666664,28.927591596182967,84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12008511270115019,0.18,0.10130718954248366,0.19823663924973886,0.31559467676119,0.16167060047453985,0.42105263157894735,0.05263157894736842,0.23684210526315788
Qwen_Qwen3-4B_Qwen_Qwen3-8B,boiled_green_bean_slices,2,0.3,44.666666666666664,9.809292646374773,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.16396920757222994,0.26,0.12400560224089636,0.2291541638066359,0.35832945734337834,0.18083388207463244,0.11290322580645161,0.08064516129032258,0.0967741935483871
Qwen_Qwen3-4B_Qwen_Qwen3-8B,boiled_potato_slices,2,0.2,77.0,42.0,111.6,0.0,0.0,0.0,0.0,0.0,0.0,0.22208845450119646,0.26,0.20401154401154403,0.21653230945822735,0.22000000000000003,0.21436069642983716,0.09615384615384616,0.04807692307692308,0.07211538461538462
Qwen_Qwen3-4B_Qwen_Qwen3-8B,boiled_corn_slices,2,0.2,103.0,8.0,116.8,0.0,0.0,0.0,0.0,0.0,0.0,0.08883230770146963,0.25999999999999995,0.052714641697500564,0.1392455118182864,0.3903844259188627,0.08412583280855367,0.1956521739130435,0.15217391304347827,0.17391304347826086
Qwen_Qwen3-4B_Qwen_Qwen3-8B,baked_pumpkin_slices,2,0.6,41.5,13.793114224133722,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2695010078351441,0.4600000000000001,0.1901375988992088,0.23204590232154942,0.38,0.17156177481997728,0.20689655172413793,0.2413793103448276,0.22413793103448276
