model,order,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-32B_Qwen_Qwen3-32B,mashed_broccoli_and_bean_patty,5,0.0,0.0,0.0,120,0.4053245044944740,0.4102564102564100,0.4259259259259260,0.28719599358234700,0.296816330840775,0.32181754068486600,0.30288975001502400,0.5952380952380950,0.19658119658119700,0.0648526724943338,0.08908708063747480,0.04655842726480490,0.3024390243902440,0.2682926829268290,0.2853658536585370
Qwen_Qwen3-32B_Qwen_Qwen3-32B,mashed_carrot_and_chickpea_patty,5,0.0,0.0,0.0,120,0.027097416443588900,0.03076923076923080,0.024285714285714300,0.03343884823022840,0.03768445758127970,0.030505937862946600,0.21783320780627800,0.41428571428571400,0.14312825829401800,0.050085578169248400,0.06998542122237650,0.03634912321674110,0.2109090909090910,0.19272727272727300,0.2018181818181820
Qwen_Qwen3-32B_Qwen_Qwen3-32B,baked_sweet_potato,1,1.0,0.0,0.0,21,1.0,1.0,1.0,0.0,0.0,0.0,0.58426103646833,1.0,0.4,0.0,0.0,0.0,0.7,0.7,0.7
Qwen_Qwen3-32B_Qwen_Qwen3-32B,boiled_green_bean_slices,2,1.0,0.0,0.0,46,1.0,1.0,1.0,0.0,0.0,0.0,0.7673272626701180,1.0,0.6747925122925120,0.24452057278959900,0.0,0.305503407578841,0.3089005235602090,0.36649214659685900,0.337696335078534
Qwen_Qwen3-32B_Qwen_Qwen3-4B,mashed_broccoli_and_bean_patty,5,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.053616129125721900,0.07142857142857140,0.04296686978885120,0.008028387197084820,0.0,0.009898742423347100,0.06265984654731460,0.04092071611253200,0.05179028132992330
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_pumpkin_soup,3,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0534844804637082,0.14285714285714300,0.03376644389592310,0.022989664428956100,0.0,0.02085816780074600,0.08314855875831490,0.028824833702882500,0.05598669623059870
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_sweet_potato,1,0.6,0.0,0.0,42,0.6740512487836520,0.6600000000000000,0.7,0.4477619774806510,0.4476605857119880,0.45825756949558400,0.2899693207676100,0.7,0.17786435786435800,0.19964299302416900,0.45825756949558400,0.1262223675252840,0.41643454038997200,0.07799442896935930,0.24721448467966600
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_egg,1,1.0,0.0,0.0,19,1.0,1.0,1.0,0.0,0.0,0.0,0.5768816061432640,1.0,0.4157936507936510,0.1720844291464770,0.0,0.1783269755367420,0.38,0.4,0.39
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_carrot_soup,3,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.08643272810869,0.15238095238095200,0.08195501282206830,0.040709358701916600,0.03563483225498990,0.11347174727821000,0.10229132569558100,0.03764320785597380,0.06996726677577740
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_mushroom,1,1.0,0.0,0.0,19,1.0,1.0,1.0,0.0,0.0,0.0,0.5797943315615560,1.0,0.41722943722943700,0.16553048286971900,0.0,0.1736652590358410,0.4479166666666670,0.4270833333333330,0.4375
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_green_bean_slices,2,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.06672899875021720,0.2,0.040441801427725300,0.02846346186203060,0.0,0.022700619856777500,0.1136079900124840,0.02122347066167290,0.06741573033707870
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_bell_pepper,1,1.0,0.0,0.0,21,0.9840512480671530,1.0,0.9714285714285720,0.04784625579854210,0.0,0.08571428571428570,0.6663677104238500,1.0,0.5138095238095240,0.16416753179246600,0.0,0.20814971500070600,0.6210191082802550,0.10509554140127400,0.3630573248407640
Qwen_Qwen3-32B_Qwen_Qwen3-4B,baked_potato_soup,3,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.08114984965239610,0.14285714285714300,0.056140106049612300,0.01599054433976180,2.77555756156289E-17,0.015030208781689200,0.08374384236453200,0.03152709359605910,0.05763546798029560
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_sweet_potato,1,0.2608695652173910,0.0,0.0,46,0.2608695652173910,0.2608695652173910,0.2608695652173910,0.43910891036356900,0.43910891036356900,0.43910891036356900,0.13536609523154600,0.391304347826087,0.08420619546361020,0.20100623689918400,0.46523770780505900,0.1318912877447650,0.3357664233576640,0.03962460896767470,0.18769551616266900
Qwen_Qwen3-32B_Qwen_Qwen3-4B,boiled_corn_slices,2,0.1,0.0,0.0,120,0.06372466923463410,0.1,0.045454545454545500,0.19117400770390200,0.30000000000000000,0.13636363636363600,0.06731339636182720,0.28,0.03717473061969530,0.0512441086286501,0.24,0.02797127426354710,0.11254019292604500,0.04394426580921760,0.0782422293676313
