model,level,success_rate,time_avg,time_var,steps,mean_f1_agent_0,mean_similarity_agent_0,mean_redundancy_agent_0,std_f1_agent_0,std_similarity_agent_0,std_redundancy_agent_0,mean_f1_agent_1,mean_similarity_agent_1,mean_redundancy_agent_1,std_f1_agent_1,std_similarity_agent_1,std_redundancy_agent_1,initiate_collaboration,respond_collaboration,overall_collaboration
Qwen_Qwen3-04.0B_Qwen_Qwen3-08.0B,level_1,0.2,0.0,0.0,75.0,0.4696824314123910,0.6800000000000000,0.38965579710144900,0.2197806048338460,0.0979795897113271,0.24439620933442500,0.174044344383546,1.0,0.09235825893918220,0.0502707373315925,0.0,0.030073526062468900,0.0800180831826401,0.0800180831826401,0.0800180831826401
Qwen_Qwen3-04.0B_Qwen_Qwen3-08.0B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450619517846004,0.1428571428571430,0.02602610427813680,0.00410493609872515,0.0,0.0029808777285792,0.04046788724208080,0.036399302528334700,0.03843359488520780
Qwen_Qwen3-04.0B_Qwen_Qwen3-08.0B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04718711201815710,0.0714285714285714,0.03464937504792580,0.00433563438120445,0.0,0.0046889856590433,0.0168621013133208,0.0289868667917448,0.0229244840525328
Qwen_Qwen3-08.0B_Qwen_Qwen3-01.7B,level_1,0.16666666666666700,0.0,0.0,120.0,0.16666666666666700,0.16666666666666700,0.16666666666666700,0.16666666666666700,0.16666666666666700,0.16666666666666700,0.7318770375310530,0.75,0.8333333333333330,0.0254692048732566,0.08333333333333330,0.05555555555555550,0.2974491113180310,0.245924990749207,0.27168705103361900
Qwen_Qwen3-08.0B_Qwen_Qwen3-01.7B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22769040001614200,0.1428571428571430,0.8055555555555560,0.0202427166587868,0.0,0.3014724075610840,0.05375744047619050,0.07446676587301580,0.0641121031746031
Qwen_Qwen3-08.0B_Qwen_Qwen3-01.7B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157201765628078,0.09821428571428560,0.784375,0.0448176964558762,0.0296127213424589,0.1666243435846040,0.1280813953488370,0.03485465116279070,0.08146802325581400
Qwen_Qwen3-08.0B_Qwen_Qwen3-14.0B,level_1,1.0,0.0,0.0,25.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5279476866644440,1.0,0.3526785714285710,0.0706069447909531,0.0,0.0660313496412893,0.4666666666666670,0.5333333333333330,0.5
Qwen_Qwen3-08.0B_Qwen_Qwen3-14.0B,level_3,0.1111111111111110,0.0,0.0,120.0,0.20857811854746300,0.25925925925925900,0.17266313932980600,0.1860364585983950,0.24443197374349800,0.14601541587964500,0.17607473101202600,0.5555555555555560,0.10070825958695800,0.06088749178662210,0.16367844283006500,0.03634628151936330,0.0944194419441944,0.12876620995432900,0.11159282594926200
Qwen_Qwen3-08.0B_Qwen_Qwen3-14.0B,level_5,0.0,0.0,0.0,120.0,0.16247022591862700,0.15128205128205100,0.22440170940170900,0.1156407306376390,0.11723939485138700,0.19160197456287900,0.18782118351636000,0.4071428571428570,0.1177391502547780,0.06449370102124540,0.1438723973123640,0.04031988273081800,0.1337687248812570,0.16244976251370100,0.14810924369747900
Qwen_Qwen3-08.0B_Qwen_Qwen3-32.0B,level_1,1.0,0.0,0.0,33.5,1.0,1.0,1.0,0.0,0.0,0.0,0.6550716818814160,1.0,0.5366161616161620,0.23981839352652500,0.0,0.2556151852217880,0.4427244582043340,0.6362229102167180,0.5394736842105260
Qwen_Qwen3-08.0B_Qwen_Qwen3-32.0B,level_3,0.41666666666666700,0.0,0.0,92.5,0.7306972608184260,0.6851851851851850,0.831439393939394,0.2621763651866490,0.3011751105053810,0.24560426892718700,0.4456999801446430,0.8988095238095240,0.3039391770876810,0.19202128852125400,0.1265689456550650,0.17240238679753000,0.1026300743281880,0.14179531160663200,0.1222126929674100
Qwen_Qwen3-08.0B_Qwen_Qwen3-32.0B,level_5,0.0,0.0,0.0,120.0,0.33624210584050900,0.27243589743589700,0.5480769230769230,0.17264313797884100,0.16024922543682800,0.2864486616340150,0.24826440754473900,0.49404761904761900,0.16142170433215200,0.06619265387880820,0.10431535969431300,0.046850900695547900,0.1634894698620190,0.12724673202614400,0.14536810094408100
Qwen_Qwen3-08.0B_Qwen_Qwen3-04.0B,level_1,0.5952380952380950,0.0,0.0,69.0,0.5952380952380950,0.5952380952380950,0.5952380952380950,0.41066581345145700,0.41066581345145700,0.41066581345145700,0.39334371506321200,0.6666666666666670,0.2930272108843540,0.24965743339545000,0.23570226039551600,0.22813319319950600,0.628448275862069,0.05554187192118230,0.34199507389162600
Qwen_Qwen3-08.0B_Qwen_Qwen3-04.0B,level_3,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05556324716713980,0.12698412698412700,0.03558621814199900,0.014838559354934100,0.022447834323382400,0.010945973382140400,0.1749265045507550,0.035024391213484100,0.10497544788212000
Qwen_Qwen3-08.0B_Qwen_Qwen3-04.0B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05543394551890000,0.0714285714285714,0.045816993464052300,0.00581312876559585,0.0,0.0080181987884871,0.01226072117524860,0.03678216352574570,0.0245214423504971
Qwen_Qwen3-08.0B_Qwen_Qwen3-08.0B,level_1,1.0,0.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5780249497595970,1.0,0.4392063492063490,0.22590761836204000,0.0,0.24659830831769300,0.19789734075448400,0.29406307977736500,0.24598021026592500
Qwen_Qwen3-08.0B_Qwen_Qwen3-08.0B,level_3,0.0,0.0,0.0,120.0,0.06027722772277230,0.1111111111111110,0.04,0.08524487294779610,0.1571348402636770,0.0565685424949238,0.0913424554773645,0.3869047619047620,0.04970820602940640,0.05230286668837810,0.227475442060056,0.028363907557162600,0.06655701754385960,0.1016447368421050,0.0841008771929824
Qwen_Qwen3-08.0B_Qwen_Qwen3-08.0B,level_5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0600070038197576,0.119047619047619,0.0391378088455887,0.0401318647172097,0.06734350297014740,0.02737009904581470,0.048821818803857300,0.0623142386725682,0.0555680287382128
